Magnitud,Latitud,Longitud,Profundidad,Estatus,Fecha Hora,Fecha Hora UTC,Estado,Referencia Distancia,Referencia Direccion,Referencia Localidad
1.9,16.3,-98.3,15.0,revisado,2018-02-17 06:33:20,2018-02-17 12:33:20,OAX,23,OESTE,PINOTEPA NACIONAL
2.8,16.3,-98.3,15.0,revisado,2018-02-17 06:33:29,2018-02-17 12:33:29,OAX,28,OESTE,PINOTEPA NACIONAL
2.7,16.3,-98.3,15.0,revisado,2018-02-17 06:34:33,2018-02-17 12:34:33,OAX,22,OESTE,PINOTEPA NACIONAL
3.1,16.0,-98.0,15.9,revisado,2018-02-17 06:37:59,2018-02-17 12:37:59,OAX,42,SUR,PINOTEPA NACIONAL
3.0,16.3,-98.0,13.6,revisado,2018-02-17 06:45:28,2018-02-17 12:45:28,OAX,6,ESTE,PINOTEPA NACIONAL
3.1,15.9,-98.1,16.0,revisado,2018-02-17 06:46:33,2018-02-17 12:46:33,OAX,45,SUR,PINOTEPA NACIONAL
2.3,16.2,-98.2,5.0,revisado,2018-02-17 06:47:55,2018-02-17 12:47:55,OAX,22,SUROESTE,PINOTEPA NACIONAL
3.2,16.2,-98.1,15.6,revisado,2018-02-17 06:49:56,2018-02-17 12:49:56,OAX,14,SUROESTE,PINOTEPA NACIONAL
3.8,18.1,-103.3,10.0,revisado,2018-02-17 06:52:41,2018-02-17 12:52:41,MICH,80,SUR,COALCOMAN
3.5,16.4,-95.0,58.5,revisado,2018-02-17 06:53:56,2018-02-17 12:53:56,OAX,7,SURESTE,JUCHITAN DE ZARAGOZA
3.4,15.9,-98.1,10.0,revisado,2018-02-17 06:55:09,2018-02-17 12:55:09,OAX,52,SUR,PINOTEPA NACIONAL
1.9,16.2,-98.1,15.0,revisado,2018-02-17 06:55:41,2018-02-17 12:55:41,OAX,13,SUROESTE,PINOTEPA NACIONAL
2.1,16.2,-98.1,15.0,revisado,2018-02-17 06:55:50,2018-02-17 12:55:50,OAX,13,SUROESTE,PINOTEPA NACIONAL
2.3,16.2,-98.1,15.0,revisado,2018-02-17 06:56:03,2018-02-17 12:56:03,OAX,15,SUROESTE,PINOTEPA NACIONAL
2.2,16.2,-98.1,15.0,revisado,2018-02-17 06:56:09,2018-02-17 12:56:09,OAX,15,SUROESTE,PINOTEPA NACIONAL
2.3,16.2,-98.1,15.0,revisado,2018-02-17 06:56:29,2018-02-17 12:56:29,OAX,14,SUROESTE,PINOTEPA NACIONAL
2.2,16.2,-98.1,15.0,revisado,2018-02-17 06:56:53,2018-02-17 12:56:53,OAX,15,SUROESTE,PINOTEPA NACIONAL
2.3,16.2,-98.1,15.0,revisado,2018-02-17 06:57:09,2018-02-17 12:57:09,OAX,15,SUROESTE,PINOTEPA NACIONAL
3.5,16.0,-98.0,5.0,revisado,2018-02-17 06:58:03,2018-02-17 12:58:03,OAX,39,SUR,PINOTEPA NACIONAL
3.5,18.1,-103.3,10.0,revisado,2018-02-17 06:58:30,2018-02-17 12:58:30,MICH,81,SUR,COALCOMAN
3.3,16.1,-97.8,5.0,revisado,2018-02-17 07:00:12,2018-02-17 13:00:12,OAX,36,SURESTE,PINOTEPA NACIONAL
3.8,15.9,-98.0,10.0,revisado,2018-02-17 07:03:46,2018-02-17 13:03:46,OAX,45,SUR,PINOTEPA NACIONAL
2.3,16.2,-98.1,14.6,revisado,2018-02-17 07:07:19,2018-02-17 13:07:19,OAX,13,SUROESTE,PINOTEPA NACIONAL
3.5,16.3,-98.1,13.7,revisado,2018-02-17 07:10:32,2018-02-17 13:10:32,OAX,9,SUR,PINOTEPA NACIONAL
3.5,16.6,-98.5,16.0,revisado,2018-02-17 07:11:08,2018-02-17 13:11:08,GRO,14,SUROESTE,OMETEPEC
3.6,16.4,-98.1,18.9,revisado,2018-02-17 07:13:48,2018-02-17 13:13:48,OAX,7,NOROESTE,PINOTEPA NACIONAL
4.1,16.2,-98.1,17.2,revisado,2018-02-17 07:16:41,2018-02-17 13:16:41,OAX,13,SUR,PINOTEPA NACIONAL
3.1,16.0,-98.0,16.1,revisado,2018-02-17 07:19:50,2018-02-17 13:19:50,OAX,42,SUR,PINOTEPA NACIONAL
3.8,16.3,-98.1,11.6,revisado,2018-02-17 07:21:33,2018-02-17 13:21:33,OAX,11,SUROESTE,PINOTEPA NACIONAL
3.0,15.9,-98.0,16.1,revisado,2018-02-17 07:26:47,2018-02-17 13:26:47,OAX,45,SUR,PINOTEPA NACIONAL
3.4,16.0,-97.9,5.0,revisado,2018-02-17 07:28:04,2018-02-17 13:28:04,OAX,44,SURESTE,PINOTEPA NACIONAL
2.8,16.2,-98.2,5.0,revisado,2018-02-17 07:33:16,2018-02-17 13:33:16,OAX,20,SUROESTE,PINOTEPA NACIONAL
3.0,16.5,-98.5,21.4,revisado,2018-02-17 07:35:09,2018-02-17 13:35:09,GRO,22,SUROESTE,OMETEPEC
1.9,16.4,-98.0,20.0,revisado,2018-02-17 07:36:38,2018-02-17 13:36:38,OAX,7,ESTE,PINOTEPA NACIONAL
3.1,16.2,-98.1,6.5,revisado,2018-02-17 07:37:08,2018-02-17 13:37:08,OAX,14,SUR,PINOTEPA NACIONAL
3.1,15.9,-98.0,16.9,revisado,2018-02-17 07:39:47,2018-02-17 13:39:47,OAX,51,SUR,PINOTEPA NACIONAL
3.4,16.4,-97.9,20.0,revisado,2018-02-17 07:41:50,2018-02-17 13:41:50,OAX,20,NORESTE,PINOTEPA NACIONAL
3.9,15.3,-94.8,16.1,revisado,2018-02-17 07:48:22,2018-02-17 13:48:22,OAX,109,SURESTE,SALINA CRUZ
3.3,16.2,-98.1,7.4,revisado,2018-02-17 07:50:01,2018-02-17 13:50:01,OAX,11,SUR,PINOTEPA NACIONAL
4.2,15.9,-98.0,10.8,revisado,2018-02-17 07:51:11,2018-02-17 13:51:11,OAX,49,SUR,PINOTEPA NACIONAL
3.8,16.0,-98.0,5.0,revisado,2018-02-17 07:57:20,2018-02-17 13:57:20,OAX,40,SUR,PINOTEPA NACIONAL
3.6,16.2,-98.0,4.0,revisado,2018-02-17 07:59:50,2018-02-17 13:59:50,OAX,12,SURESTE,PINOTEPA NACIONAL
3.3,16.0,-98.0,17.8,revisado,2018-02-17 08:05:50,2018-02-17 14:05:50,OAX,43,SUR,PINOTEPA NACIONAL
4.2,16.2,-98.1,9.0,revisado,2018-02-17 08:07:37,2018-02-17 14:07:37,OAX,13,SUR,PINOTEPA NACIONAL
3.2,16.1,-97.9,5.0,revisado,2018-02-17 08:14:26,2018-02-17 14:14:26,OAX,26,SURESTE,PINOTEPA NACIONAL
3.2,16.3,-97.9,26.4,revisado,2018-02-17 08:16:20,2018-02-17 14:16:20,OAX,13,SURESTE,PINOTEPA NACIONAL
3.3,16.2,-98.0,5.0,revisado,2018-02-17 08:18:21,2018-02-17 14:18:21,OAX,11,SURESTE,PINOTEPA NACIONAL
3.0,16.2,-98.1,9.7,revisado,2018-02-17 08:22:13,2018-02-17 14:22:13,OAX,13,SUR,PINOTEPA NACIONAL
3.2,15.9,-98.0,15.9,revisado,2018-02-17 08:22:56,2018-02-17 14:22:56,OAX,47,SUR,PINOTEPA NACIONAL
3.2,16.2,-98.0,5.0,revisado,2018-02-17 08:27:26,2018-02-17 14:27:26,OAX,11,SURESTE,PINOTEPA NACIONAL
3.8,15.8,-95.1,20.0,revisado,2018-02-17 08:30:08,2018-02-17 14:30:08,OAX,46,SUR,SALINA CRUZ
3.6,16.2,-98.1,7.1,revisado,2018-02-17 08:30:21,2018-02-17 14:30:21,OAX,15,SUR,PINOTEPA NACIONAL
3.1,16.2,-98.0,5.3,revisado,2018-02-17 08:35:31,2018-02-17 14:35:31,OAX,22,SUR,PINOTEPA NACIONAL
3.3,16.2,-98.1,5.0,revisado,2018-02-17 08:41:22,2018-02-17 14:41:22,OAX,15,SUR,PINOTEPA NACIONAL
3.3,16.5,-97.9,3.4,revisado,2018-02-17 08:43:38,2018-02-17 14:43:38,OAX,25,NORESTE,PINOTEPA NACIONAL
3.2,16.3,-98.1,13.1,revisado,2018-02-17 08:47:10,2018-02-17 14:47:10,OAX,5,SUROESTE,PINOTEPA NACIONAL
3.2,16.4,-97.9,6.7,revisado,2018-02-17 08:49:19,2018-02-17 14:49:19,OAX,18,NORESTE,PINOTEPA NACIONAL
3.6,16.2,-98.1,4.2,revisado,2018-02-17 08:53:31,2018-02-17 14:53:31,OAX,21,SUROESTE,PINOTEPA NACIONAL
4.3,16.4,-100.0,12.4,revisado,2018-02-17 08:57:08,2018-02-17 14:57:08,GRO,48,SUR,ACAPULCO
3.6,16.3,-98.2,20.9,revisado,2018-02-17 09:08:13,2018-02-17 15:08:13,OAX,19,OESTE,PINOTEPA NACIONAL
3.0,16.2,-98.1,10.0,revisado,2018-02-17 09:17:07,2018-02-17 15:17:07,OAX,16,SUROESTE,PINOTEPA NACIONAL
2.7,16.4,-97.9,18.0,revisado,2018-02-17 09:24:05,2018-02-17 15:24:05,OAX,13,NORESTE,PINOTEPA NACIONAL
3.2,16.0,-98.1,10.0,revisado,2018-02-17 09:25:24,2018-02-17 15:25:24,OAX,40,SUR,PINOTEPA NACIONAL
2.2,16.5,-97.9,20.0,revisado,2018-02-17 09:29:48,2018-02-17 15:29:48,OAX,26,NORESTE,PINOTEPA NACIONAL
2.6,16.2,-98.0,10.9,revisado,2018-02-17 09:30:49,2018-02-17 15:30:49,OAX,12,SUR,PINOTEPA NACIONAL
3.2,16.2,-98.1,10.0,revisado,2018-02-17 09:36:32,2018-02-17 15:36:32,OAX,15,SUROESTE,PINOTEPA NACIONAL
1.7,16.3,-98.0,10.0,revisado,2018-02-17 09:36:53,2018-02-17 15:36:53,OAX,10,SURESTE,PINOTEPA NACIONAL
1.9,16.3,-98.0,10.0,revisado,2018-02-17 09:36:59,2018-02-17 15:36:59,OAX,10,SURESTE,PINOTEPA NACIONAL
2.1,16.3,-98.0,10.0,revisado,2018-02-17 09:37:08,2018-02-17 15:37:08,OAX,12,SURESTE,PINOTEPA NACIONAL
1.8,16.3,-98.0,10.0,revisado,2018-02-17 09:37:28,2018-02-17 15:37:28,OAX,11,SURESTE,PINOTEPA NACIONAL
1.9,16.3,-98.0,10.0,revisado,2018-02-17 09:37:40,2018-02-17 15:37:40,OAX,11,SURESTE,PINOTEPA NACIONAL
2.1,16.3,-98.0,10.0,revisado,2018-02-17 09:38:13,2018-02-17 15:38:13,OAX,13,SURESTE,PINOTEPA NACIONAL
2.3,16.2,-97.9,10.0,revisado,2018-02-17 09:38:32,2018-02-17 15:38:32,OAX,26,SURESTE,PINOTEPA NACIONAL
2.0,16.3,-98.0,10.0,revisado,2018-02-17 09:39:04,2018-02-17 15:39:04,OAX,10,SURESTE,PINOTEPA NACIONAL
2.2,16.3,-98.0,10.0,revisado,2018-02-17 09:39:15,2018-02-17 15:39:15,OAX,10,SURESTE,PINOTEPA NACIONAL
3.3,16.4,-98.0,10.0,revisado,2018-02-17 09:40:14,2018-02-17 15:40:14,OAX,13,NORESTE,PINOTEPA NACIONAL
2.3,16.2,-98.1,10.0,revisado,2018-02-17 09:45:18,2018-02-17 15:45:18,OAX,15,SUROESTE,PINOTEPA NACIONAL
1.9,16.2,-98.1,10.0,revisado,2018-02-17 09:45:50,2018-02-17 15:45:50,OAX,14,SUROESTE,PINOTEPA NACIONAL
2.2,16.2,-98.1,10.0,revisado,2018-02-17 09:46:37,2018-02-17 15:46:37,OAX,17,SUROESTE,PINOTEPA NACIONAL
2.1,16.6,-98.2,10.0,revisado,2018-02-17 09:47:22,2018-02-17 15:47:22,GRO,27,SURESTE,OMETEPEC
3.1,16.3,-97.9,10.0,revisado,2018-02-17 09:50:45,2018-02-17 15:50:45,OAX,17,SURESTE,PINOTEPA NACIONAL
3.3,16.0,-98.2,10.0,revisado,2018-02-17 09:52:02,2018-02-17 15:52:02,OAX,40,SUROESTE,PINOTEPA NACIONAL
3.6,16.2,-98.0,5.1,revisado,2018-02-17 09:54:22,2018-02-17 15:54:22,OAX,12,SURESTE,PINOTEPA NACIONAL
2.7,16.2,-98.1,10.0,revisado,2018-02-17 09:57:04,2018-02-17 15:57:04,OAX,12,SUR,PINOTEPA NACIONAL
3.3,16.2,-98.1,10.0,revisado,2018-02-17 09:57:28,2018-02-17 15:57:28,OAX,13,SUR,PINOTEPA NACIONAL
2.6,16.2,-98.1,5.0,revisado,2018-02-17 10:01:58,2018-02-17 16:01:58,OAX,17,SUROESTE,PINOTEPA NACIONAL
3.2,16.0,-98.0,5.0,revisado,2018-02-17 10:06:13,2018-02-17 16:06:13,OAX,43,SUR,PINOTEPA NACIONAL
2.2,16.4,-98.3,10.0,revisado,2018-02-17 10:10:49,2018-02-17 16:10:49,OAX,24,NOROESTE,PINOTEPA NACIONAL
3.5,16.3,-97.9,10.0,revisado,2018-02-17 10:12:48,2018-02-17 16:12:48,OAX,19,ESTE,PINOTEPA NACIONAL
1.9,16.3,-98.0,10.0,revisado,2018-02-17 10:15:24,2018-02-17 16:15:24,OAX,9,SURESTE,PINOTEPA NACIONAL
2.2,16.2,-98.1,10.0,revisado,2018-02-17 10:15:36,2018-02-17 16:15:36,OAX,15,SUR,PINOTEPA NACIONAL
3.0,16.2,-98.1,5.0,revisado,2018-02-17 10:24:07,2018-02-17 16:24:07,OAX,14,SUR,PINOTEPA NACIONAL
3.3,16.3,-98.0,2.2,revisado,2018-02-17 10:29:37,2018-02-17 16:29:37,OAX,11,ESTE,PINOTEPA NACIONAL
3.0,16.3,-98.0,1.1,revisado,2018-02-17 10:34:05,2018-02-17 16:34:05,OAX,7,SURESTE,PINOTEPA NACIONAL
3.0,16.2,-98.1,5.0,revisado,2018-02-17 10:36:05,2018-02-17 16:36:05,OAX,15,SUR,PINOTEPA NACIONAL
3.1,16.2,-98.0,5.0,revisado,2018-02-17 10:41:07,2018-02-17 16:41:07,OAX,11,SURESTE,PINOTEPA NACIONAL
3.1,16.3,-98.0,5.0,revisado,2018-02-17 10:43:12,2018-02-17 16:43:12,OAX,4,SURESTE,PINOTEPA NACIONAL
3.0,16.3,-98.0,5.0,revisado,2018-02-17 10:45:07,2018-02-17 16:45:07,OAX,8,SURESTE,PINOTEPA NACIONAL
3.3,16.4,-98.0,25.5,revisado,2018-02-17 10:47:57,2018-02-17 16:47:57,OAX,11,NORESTE,PINOTEPA NACIONAL
3.0,16.3,-98.0,42.6,revisado,2018-02-17 10:49:29,2018-02-17 16:49:29,OAX,4,SURESTE,PINOTEPA NACIONAL
4.1,16.2,-98.0,11.4,revisado,2018-02-17 10:53:17,2018-02-17 16:53:17,OAX,10,SUR,PINOTEPA NACIONAL
2.6,16.3,-98.0,19.5,revisado,2018-02-17 10:56:27,2018-02-17 16:56:27,OAX,10,SURESTE,PINOTEPA NACIONAL
3.4,16.2,-98.1,9.1,revisado,2018-02-17 11:00:09,2018-02-17 17:00:09,OAX,12,SUR,PINOTEPA NACIONAL
2.9,16.4,-97.9,20.0,revisado,2018-02-17 11:03:04,2018-02-17 17:03:04,OAX,21,ESTE,PINOTEPA NACIONAL
3.4,16.3,-98.1,12.7,revisado,2018-02-17 11:04:05,2018-02-17 17:04:05,OAX,8,SUROESTE,PINOTEPA NACIONAL
3.0,16.2,-98.1,5.0,revisado,2018-02-17 11:06:52,2018-02-17 17:06:52,OAX,15,SUR,PINOTEPA NACIONAL
3.3,16.5,-96.6,5.0,revisado,2018-02-17 11:08:07,2018-02-17 17:08:07,OAX,19,NORTE,MIAHUATLAN
3.1,16.3,-97.9,9.6,revisado,2018-02-17 11:12:34,2018-02-17 17:12:34,OAX,14,ESTE,PINOTEPA NACIONAL
3.2,16.2,-98.1,10.0,revisado,2018-02-17 11:14:06,2018-02-17 17:14:06,OAX,12,SUR,PINOTEPA NACIONAL
3.9,16.0,-98.0,5.0,revisado,2018-02-17 11:15:30,2018-02-17 17:15:30,OAX,35,SUR,PINOTEPA NACIONAL
3.3,16.2,-98.0,3.0,revisado,2018-02-17 11:19:37,2018-02-17 17:19:37,OAX,11,SURESTE,PINOTEPA NACIONAL
3.0,16.3,-98.0,5.0,revisado,2018-02-17 11:23:43,2018-02-17 17:23:43,OAX,10,SURESTE,PINOTEPA NACIONAL
3.0,16.3,-98.0,5.0,revisado,2018-02-17 11:26:49,2018-02-17 17:26:49,OAX,11,SURESTE,PINOTEPA NACIONAL
3.5,16.2,-98.0,5.0,revisado,2018-02-17 11:27:55,2018-02-17 17:27:55,OAX,14,SUR,PINOTEPA NACIONAL
3.3,16.2,-98.2,15.0,revisado,2018-02-17 11:36:17,2018-02-17 17:36:17,OAX,18,SUROESTE,PINOTEPA NACIONAL
2.8,16.3,-98.0,15.1,revisado,2018-02-17 11:44:44,2018-02-17 17:44:44,OAX,12,SURESTE,PINOTEPA NACIONAL
3.8,16.1,-98.1,10.0,revisado,2018-02-17 11:44:54,2018-02-17 17:44:54,OAX,30,SUR,PINOTEPA NACIONAL
3.1,16.2,-98.0,10.0,revisado,2018-02-17 11:46:18,2018-02-17 17:46:18,OAX,13,SURESTE,PINOTEPA NACIONAL
3.5,16.3,-98.1,14.9,revisado,2018-02-17 11:47:09,2018-02-17 17:47:09,OAX,4,SUROESTE,PINOTEPA NACIONAL
3.3,16.2,-97.9,10.0,revisado,2018-02-17 11:49:16,2018-02-17 17:49:16,OAX,19,SURESTE,PINOTEPA NACIONAL
3.1,16.3,-97.9,10.0,revisado,2018-02-17 11:54:08,2018-02-17 17:54:08,OAX,16,SURESTE,PINOTEPA NACIONAL
3.6,16.8,-94.5,31.5,revisado,2018-02-17 12:04:47,2018-02-17 18:04:47,OAX,54,NORESTE,UNION HIDALGO
3.6,15.9,-98.1,15.0,revisado,2018-02-17 12:12:10,2018-02-17 18:12:10,OAX,47,SUR,PINOTEPA NACIONAL
3.4,16.2,-98.0,3.1,revisado,2018-02-17 12:18:02,2018-02-17 18:18:02,OAX,12,SUR,PINOTEPA NACIONAL
3.7,16.2,-97.8,20.0,revisado,2018-02-17 12:21:10,2018-02-17 18:21:10,OAX,29,SURESTE,PINOTEPA NACIONAL
3.5,16.3,-98.0,7.5,revisado,2018-02-17 12:29:59,2018-02-17 18:29:59,OAX,9,SURESTE,PINOTEPA NACIONAL
3.0,16.2,-98.1,5.0,revisado,2018-02-17 12:34:17,2018-02-17 18:34:17,OAX,14,SUR,PINOTEPA NACIONAL
3.0,16.3,-97.8,5.0,revisado,2018-02-17 12:35:24,2018-02-17 18:35:24,OAX,30,ESTE,PINOTEPA NACIONAL
3.3,16.3,-98.0,5.0,revisado,2018-02-17 12:36:14,2018-02-17 18:36:14,OAX,10,SURESTE,PINOTEPA NACIONAL
3.2,16.3,-98.0,4.4,revisado,2018-02-17 12:39:22,2018-02-17 18:39:22,OAX,10,SUR,PINOTEPA NACIONAL
3.1,16.9,-96.7,13.5,revisado,2018-02-17 12:40:32,2018-02-17 18:40:32,OAX,6,SURESTE,ZAACHILA
3.4,16.3,-98.1,13.0,revisado,2018-02-17 12:42:14,2018-02-17 18:42:14,OAX,12,SUROESTE,PINOTEPA NACIONAL
3.0,16.5,-97.9,5.0,revisado,2018-02-17 12:45:40,2018-02-17 18:45:40,OAX,25,NORESTE,PINOTEPA NACIONAL
3.2,16.2,-98.1,5.0,revisado,2018-02-17 12:48:47,2018-02-17 18:48:47,OAX,18,SUR,PINOTEPA NACIONAL
3.4,16.3,-98.0,5.0,revisado,2018-02-17 12:57:30,2018-02-17 18:57:30,OAX,9,SURESTE,PINOTEPA NACIONAL
3.5,16.0,-98.0,5.0,revisado,2018-02-17 12:59:02,2018-02-17 18:59:02,OAX,37,SUR,PINOTEPA NACIONAL
3.7,15.9,-98.1,10.0,revisado,2018-02-17 13:02:46,2018-02-17 19:02:46,OAX,50,SUR,PINOTEPA NACIONAL
3.2,16.3,-98.2,15.1,revisado,2018-02-17 13:05:59,2018-02-17 19:05:59,OAX,14,SUROESTE,PINOTEPA NACIONAL
3.3,16.0,-98.0,10.0,revisado,2018-02-17 13:07:49,2018-02-17 19:07:49,OAX,32,SUR,PINOTEPA NACIONAL
3.8,15.3,-94.7,33.3,revisado,2018-02-17 13:08:16,2018-02-17 19:08:16,OAX,108,SURESTE,SALINA CRUZ
3.1,16.2,-97.7,5.0,revisado,2018-02-17 13:10:55,2018-02-17 19:10:55,OAX,37,SURESTE,PINOTEPA NACIONAL
3.5,16.3,-98.1,13.6,revisado,2018-02-17 13:11:32,2018-02-17 19:11:32,OAX,12,SUROESTE,PINOTEPA NACIONAL
3.2,16.4,-97.9,6.6,revisado,2018-02-17 13:17:34,2018-02-17 19:17:34,OAX,14,ESTE,PINOTEPA NACIONAL
3.4,16.2,-98.1,13.4,revisado,2018-02-17 13:18:03,2018-02-17 19:18:03,OAX,13,SUR,PINOTEPA NACIONAL
2.3,16.2,-98.0,10.0,revisado,2018-02-17 13:20:53,2018-02-17 19:20:53,OAX,14,SUR,PINOTEPA NACIONAL
2.3,15.9,-97.9,10.0,revisado,2018-02-17 13:23:05,2018-02-17 19:23:05,OAX,48,SURESTE,PINOTEPA NACIONAL
2.2,16.2,-98.0,10.0,revisado,2018-02-17 13:23:15,2018-02-17 19:23:15,OAX,12,SUR,PINOTEPA NACIONAL
3.4,16.0,-98.1,7.0,revisado,2018-02-17 13:24:08,2018-02-17 19:24:08,OAX,42,SUR,PINOTEPA NACIONAL
3.3,16.4,-97.8,9.6,revisado,2018-02-17 13:31:13,2018-02-17 19:31:13,OAX,23,ESTE,PINOTEPA NACIONAL
3.1,16.3,-98.1,11.9,revisado,2018-02-17 13:36:57,2018-02-17 19:36:57,OAX,9,SUROESTE,PINOTEPA NACIONAL
3.2,16.2,-98.1,4.5,revisado,2018-02-17 13:38:32,2018-02-17 19:38:32,OAX,14,SUR,PINOTEPA NACIONAL
4.3,16.2,-98.1,7.6,revisado,2018-02-17 13:42:46,2018-02-17 19:42:46,OAX,17,SUROESTE,PINOTEPA NACIONAL
3.1,16.3,-98.0,2.6,revisado,2018-02-17 13:50:19,2018-02-17 19:50:19,OAX,8,SURESTE,PINOTEPA NACIONAL
3.1,16.3,-98.0,10.0,revisado,2018-02-17 13:57:50,2018-02-17 19:57:50,OAX,10,SUR,PINOTEPA NACIONAL
3.6,16.4,-98.0,10.0,revisado,2018-02-17 14:00:24,2018-02-17 20:00:24,OAX,10,NORESTE,PINOTEPA NACIONAL
3.6,16.3,-98.1,10.4,revisado,2018-02-17 14:03:43,2018-02-17 20:03:43,OAX,10,SUROESTE,PINOTEPA NACIONAL
3.4,16.3,-98.2,15.6,revisado,2018-02-17 14:06:51,2018-02-17 20:06:51,OAX,14,SUROESTE,PINOTEPA NACIONAL
3.8,16.2,-97.9,15.1,revisado,2018-02-17 14:10:04,2018-02-17 20:10:04,OAX,24,SURESTE,PINOTEPA NACIONAL
3.8,16.2,-98.1,9.8,revisado,2018-02-17 14:24:11,2018-02-17 20:24:11,OAX,11,SUR,PINOTEPA NACIONAL
3.6,15.9,-98.1,16.0,revisado,2018-02-17 14:27:26,2018-02-17 20:27:26,OAX,47,SUR,PINOTEPA NACIONAL
4.0,18.3,-94.7,35.6,revisado,2018-02-17 14:30:06,2018-02-17 20:30:06,VER,29,NORTE,OTEAPAN
3.7,17.1,-100.1,55.7,revisado,2018-02-17 14:35:21,2018-02-17 20:35:21,GRO,14,NORTE,COYUCA DE BENITEZ
3.5,16.1,-97.8,15.0,revisado,2018-02-17 14:44:39,2018-02-17 20:44:39,OAX,37,SURESTE,PINOTEPA NACIONAL
3.4,16.3,-98.0,4.0,revisado,2018-02-17 14:46:07,2018-02-17 20:46:07,OAX,7,SURESTE,PINOTEPA NACIONAL
3.4,16.3,-98.0,8.7,revisado,2018-02-17 14:47:58,2018-02-17 20:47:58,OAX,6,SUR,PINOTEPA NACIONAL
3.4,15.9,-98.1,16.1,revisado,2018-02-17 14:54:49,2018-02-17 20:54:49,OAX,53,SUR,PINOTEPA NACIONAL
3.7,16.3,-98.0,7.5,revisado,2018-02-17 15:08:12,2018-02-17 21:08:12,OAX,8,SUR,PINOTEPA NACIONAL
3.2,16.1,-98.0,5.0,revisado,2018-02-17 15:11:09,2018-02-17 21:11:09,OAX,33,SUR,PINOTEPA NACIONAL
3.3,16.2,-98.1,3.6,revisado,2018-02-17 15:11:55,2018-02-17 21:11:55,OAX,17,SUROESTE,PINOTEPA NACIONAL
3.1,16.3,-97.9,6.3,revisado,2018-02-17 15:14:10,2018-02-17 21:14:10,OAX,12,ESTE,PINOTEPA NACIONAL
3.0,16.4,-98.1,23.6,revisado,2018-02-17 15:17:50,2018-02-17 21:17:50,OAX,9,OESTE,PINOTEPA NACIONAL
3.8,16.4,-97.8,8.3,revisado,2018-02-17 15:22:36,2018-02-17 21:22:36,OAX,24,ESTE,PINOTEPA NACIONAL
3.0,16.2,-98.0,11.3,revisado,2018-02-17 15:24:11,2018-02-17 21:24:11,OAX,13,SURESTE,PINOTEPA NACIONAL
3.5,16.0,-98.1,5.0,revisado,2018-02-17 15:27:28,2018-02-17 21:27:28,OAX,34,SUR,PINOTEPA NACIONAL
5.3,16.3,-98.1,12.5,revisado,2018-02-17 15:30:43,2018-02-17 21:30:43,OAX,10,SUROESTE,PINOTEPA NACIONAL
3.1,16.3,-98.0,7.5,revisado,2018-02-17 15:35:40,2018-02-17 21:35:40,OAX,11,SURESTE,PINOTEPA NACIONAL
3.2,16.2,-98.0,7.0,revisado,2018-02-17 15:36:12,2018-02-17 21:36:12,OAX,11,SUR,PINOTEPA NACIONAL
3.2,16.2,-98.1,11.2,revisado,2018-02-17 15:39:17,2018-02-17 21:39:17,OAX,11,SUR,PINOTEPA NACIONAL
4.2,16.6,-98.3,16.1,revisado,2018-02-17 15:41:18,2018-02-17 21:41:18,GRO,12,SURESTE,OMETEPEC
3.7,16.2,-98.1,10.1,revisado,2018-02-17 15:45:48,2018-02-17 21:45:48,OAX,13,SUR,PINOTEPA NACIONAL
2.9,16.2,-98.0,6.0,revisado,2018-02-17 15:46:31,2018-02-17 21:46:31,OAX,12,SURESTE,PINOTEPA NACIONAL
3.5,16.3,-98.1,17.4,revisado,2018-02-17 15:47:28,2018-02-17 21:47:28,OAX,6,SUR,PINOTEPA NACIONAL
2.9,16.2,-98.1,6.2,revisado,2018-02-17 15:52:02,2018-02-17 21:52:02,OAX,15,SUROESTE,PINOTEPA NACIONAL
3.2,16.3,-98.0,5.0,revisado,2018-02-17 15:55:27,2018-02-17 21:55:27,OAX,8,SURESTE,PINOTEPA NACIONAL
3.3,16.3,-98.2,19.9,revisado,2018-02-17 16:00:35,2018-02-17 22:00:35,OAX,13,SUROESTE,PINOTEPA NACIONAL
3.4,16.3,-98.2,18.4,revisado,2018-02-17 16:01:30,2018-02-17 22:01:30,OAX,20,OESTE,PINOTEPA NACIONAL
3.6,16.3,-98.2,16.3,revisado,2018-02-17 16:02:05,2018-02-17 22:02:05,OAX,15,SUROESTE,PINOTEPA NACIONAL
3.5,16.3,-98.2,24.0,revisado,2018-02-17 16:05:28,2018-02-17 22:05:28,OAX,14,OESTE,PINOTEPA NACIONAL
3.9,15.9,-98.0,15.0,revisado,2018-02-17 16:09:00,2018-02-17 22:09:00,OAX,49,SUR,PINOTEPA NACIONAL
3.7,15.9,-98.0,16.8,revisado,2018-02-17 16:11:00,2018-02-17 22:11:00,OAX,52,SUR,PINOTEPA NACIONAL
3.3,16.3,-98.0,9.7,revisado,2018-02-17 16:13:53,2018-02-17 22:13:53,OAX,6,SUR,PINOTEPA NACIONAL
3.6,16.3,-98.2,24.3,revisado,2018-02-17 16:19:47,2018-02-17 22:19:47,OAX,19,OESTE,PINOTEPA NACIONAL
3.7,16.3,-98.0,10.0,revisado,2018-02-17 16:21:23,2018-02-17 22:21:23,OAX,4,SURESTE,PINOTEPA NACIONAL
